Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.joda.beans.ser.SerOptional,103.0,3.0,9.0,8.0,0.0,6.0,-0.0,0.0,0.0,17.0,1.0,
org.joda.beans.ser.SerTypeMapper,132.0,4.0,35.0,6.0,0.0,31.0,0.8333333333333334,0.625,0.0,36.0,2.0,
org.joda.beans.ser.xml.JodaBeanXml,28.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,
org.joda.beans.ser.xml.JodaBeanXmlReader,314.0,17.0,78.0,26.0,0.0,67.0,0.765625,0.7205882352941176,0.0,123.0,4.0,
org.joda.beans.ser.xml.JodaBeanXmlWriter,305.0,19.0,68.0,15.0,0.0,54.0,0.7666666666666667,0.7263157894736842,0.0,118.0,5.0,
org.joda.beans.test.BeanAssert,32.0,5.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,15.0,0.0,
org.joda.beans.test.BeanComparisonError,98.0,6.0,37.0,10.0,1.0,32.0,0.6666666666666667,0.5555555555555556,0.0,35.0,3.0,
org.joda.beans.Examples,49.0,2.0,34.0,6.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,
org.joda.beans.gen.AbstractResult,141.0,13.0,32.0,20.0,2.0,20.0,0.8333333333333334,0.7692307692307692,3.0,17.0,1.0,
org.joda.beans.gen.AbstractResult.Meta,69.0,9.0,17.0,9.0,3.0,8.0,0.96875,0.8611111111111112,3.0,23.0,3.0,
org.joda.beans.gen.Address,191.0,19.0,42.0,17.0,2.0,24.0,0.8888888888888888,0.8421052631578947,1.0,23.0,4.0,
org.joda.beans.gen.Address.Meta,89.0,11.0,25.0,10.0,3.0,14.0,0.95,0.8636363636363636,1.0,34.0,5.0,
org.joda.beans.gen.AddressResult,72.0,8.0,20.0,12.0,3.0,13.0,0.0,0.0,0.0,12.0,0.0,
org.joda.beans.gen.AddressResult.Meta,19.0,4.0,6.0,6.0,4.0,2.0,1.1666666666666667,0.875,0.0,4.0,1.0,
org.joda.beans.gen.ClonePerson,321.0,34.0,66.0,20.0,1.0,33.0,0.9393939393939394,0.9117647058823529,0.0,38.0,8.0,
