Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.jfree.chart.labels.AbstractPieItemLabelGenerator,100.0,9.0,24.0,11.0,1.0,15.0,0.59375,0.5277777777777778,2.0,32.0,4.0,
org.jfree.chart.labels.AbstractXYItemLabelGenerator,145.0,15.0,35.0,11.0,1.0,24.0,0.6530612244897959,0.6095238095238096,3.0,41.0,7.0,
org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,43.0,4.0,16.0,8.0,3.0,13.0,1.1666666666666667,0.875,0.0,8.0,2.0,
org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,47.0,4.0,22.0,11.0,3.0,19.0,1.1666666666666667,0.875,0.0,10.0,2.0,
org.jfree.chart.labels.BubbleXYItemLabelGenerator,103.0,10.0,32.0,12.0,2.0,24.0,0.7777777777777778,0.7,0.0,30.0,4.0,
org.jfree.chart.labels.CategoryItemLabelGenerator,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,
org.jfree.chart.labels.CategorySeriesLabelGenerator,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.labels.CategoryToolTipGenerator,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,
org.jfree.chart.labels.ContourToolTipGenerator,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.jfree.chart.labels.CustomXYToolTipGenerator,70.0,8.0,18.0,8.0,1.0,10.0,0.7857142857142857,0.6875,0.0,21.0,2.0,
org.jfree.chart.labels.HighLowItemLabelGenerator,88.0,6.0,29.0,12.0,1.0,24.0,0.6666666666666667,0.5555555555555556,0.0,25.0,3.0,
org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,46.0,4.0,13.0,9.0,3.0,11.0,1.1666666666666667,0.875,0.0,9.0,2.0,
