Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.tools.ant.taskdefs.AbstractJarSignerTask,157.0,24.0,70.0,16.0,3.0,46.0,0.9565217391304348,0.9166666666666666,2.0,38.0,15.0,
org.apache.tools.ant.taskdefs.Ant,429.0,29.0,144.0,28.0,3.0,116.0,0.9183673469387755,0.8866995073891626,0.0,115.0,14.0,
org.apache.tools.ant.taskdefs.Ant.Reference,13.0,3.0,4.0,1.0,1.0,1.0,0.5,0.33333333333333337,0.0,3.0,1.0,
org.apache.tools.ant.taskdefs.Ant.TargetElement,11.0,3.0,3.0,1.0,0.0,0.0,0.5,0.33333333333333337,0.0,3.0,1.0,
org.apache.tools.ant.taskdefs.Ant.PropertyType,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.Antlib,88.0,6.0,39.0,15.0,3.0,33.0,0.8,0.6666666666666667,0.0,18.0,4.0,
org.apache.tools.ant.taskdefs.AntlibDefinition,22.0,4.0,7.0,3.0,3.0,3.0,0.6666666666666666,0.5,3.0,7.0,2.0,
org.apache.tools.ant.taskdefs.AntStructure,297.0,5.0,78.0,22.0,3.0,73.0,0.9166666666666667,0.7333333333333334,0.0,15.0,3.0,
org.apache.tools.ant.taskdefs.AntStructure.StructurePrinter,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,
org.apache.tools.ant.taskdefs.AntStructure.DTDPrinter,227.0,8.0,48.0,14.0,1.0,41.0,0.8214285714285714,0.71875,0.0,55.0,4.0,
org.apache.tools.ant.taskdefs.Apt,96.0,17.0,32.0,8.0,5.0,15.0,0.9722222222222222,0.9150326797385621,0.0,19.0,9.0,
org.apache.tools.ant.taskdefs.Apt.Option,18.0,5.0,5.0,1.0,0.0,0.0,0.75,0.6,0.0,5.0,2.0,
org.apache.tools.ant.taskdefs.AugmentReference,32.0,4.0,17.0,8.0,3.0,13.0,0.6666666666666666,0.5,0.0,12.0,1.0,
org.apache.tools.ant.taskdefs.Available,286.0,21.0,72.0,14.0,3.0,54.0,0.9071428571428571,0.8639455782312925,0.0,100.0,14.0,
org.apache.tools.ant.taskdefs.Available.FileDir,12.0,3.0,5.0,3.0,1.0,2.0,1.0,0.6666666666666667,0.0,3.0,1.0,
org.apache.tools.ant.taskdefs.Basename,32.0,4.0,15.0,4.0,3.0,11.0,0.6666666666666666,0.5,0.0,10.0,3.0,
org.apache.tools.ant.taskdefs.BindTargets,48.0,5.0,22.0,7.0,3.0,18.0,0.6666666666666666,0.5333333333333333,0.0,14.0,3.0,
org.apache.tools.ant.taskdefs.BuildNumber,94.0,5.0,27.0,9.0,3.0,22.0,0.6875,0.55,0.0,23.0,4.0,
org.apache.tools.ant.taskdefs.BUnzip2,48.0,3.0,21.0,10.0,4.0,18.0,1.0,0.6666666666666667,0.0,11.0,2.0,
org.apache.tools.ant.taskdefs.BZip2,21.0,2.0,14.0,7.0,4.0,12.0,0.0,0.0,0.0,4.0,0.0,
org.apache.tools.ant.taskdefs.CallTarget,97.0,14.0,39.0,11.0,3.0,25.0,0.7115384615384616,0.6607142857142857,0.0,32.0,4.0,
org.apache.tools.ant.taskdefs.Checksum,406.0,24.0,113.0,26.0,4.0,89.0,0.9347826086956522,0.8958333333333334,0.0,109.0,22.0,
org.apache.tools.ant.taskdefs.Checksum.FileUnion,11.0,2.0,5.0,2.0,5.0,3.0,-0.0,0.0,0.0,2.0,1.0,
org.apache.tools.ant.taskdefs.Checksum.FormatElement,25.0,4.0,8.0,5.0,1.0,4.0,0.9166666666666666,0.6875,0.0,4.0,4.0,
org.apache.tools.ant.taskdefs.Chmod,104.0,18.0,55.0,12.0,5.0,37.0,0.6666666666666666,0.6296296296296297,0.0,31.0,3.0,
org.apache.tools.ant.taskdefs.Classloader,99.0,10.0,32.0,8.0,3.0,22.0,0.8333333333333334,0.75,0.0,27.0,6.0,
org.apache.tools.ant.taskdefs.CloseResources,19.0,2.0,10.0,5.0,3.0,8.0,-0.0,0.0,0.0,5.0,1.0,
org.apache.tools.ant.taskdefs.compilers.AptCompilerAdapter,65.0,4.0,32.0,17.0,2.0,29.0,1.0,0.75,0.0,13.0,3.0,
org.apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter,18.0,2.0,13.0,5.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,
org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterExtension,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,89.0,5.0,21.0,14.0,0.0,17.0,0.75,0.6,0.0,28.0,1.0,
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,397.0,26.0,104.0,17.0,1.0,81.0,0.935,0.8990384615384616,10.0,88.0,24.0,
org.apache.tools.ant.taskdefs.compilers.Gcj,81.0,3.0,30.0,7.0,2.0,27.0,1.0,0.6666666666666667,0.0,18.0,1.0,
org.apache.tools.ant.taskdefs.compilers.Javac12,41.0,1.0,14.0,12.0,2.0,13.0,0.0,0.0,0.0,8.0,1.0,
org.apache.tools.ant.taskdefs.compilers.Javac13,24.0,1.0,11.0,9.0,2.0,10.0,0.0,0.0,0.0,6.0,1.0,
org.apache.tools.ant.taskdefs.compilers.JavacExternal,37.0,2.0,22.0,7.0,2.0,20.0,0.0,0.0,0.0,8.0,0.0,
org.apache.tools.ant.taskdefs.compilers.Jikes,116.0,2.0,31.0,6.0,2.0,29.0,0.0,0.0,0.0,30.0,0.0,
org.apache.tools.ant.taskdefs.compilers.Jvc,52.0,1.0,24.0,6.0,2.0,23.0,0.0,0.0,0.0,11.0,0.0,
org.apache.tools.ant.taskdefs.compilers.Kjc,53.0,2.0,21.0,5.0,2.0,19.0,0.0,0.0,0.0,12.0,0.0,
org.apache.tools.ant.taskdefs.compilers.Sj,14.0,2.0,10.0,5.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,
org.apache.tools.ant.taskdefs.Componentdef,5.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.Concat,518.0,32.0,115.0,41.0,3.0,83.0,0.9413489736070381,0.9119318181818181,0.0,79.0,22.0,
org.apache.tools.ant.taskdefs.Concat.TextElement,77.0,8.0,24.0,12.0,2.0,16.0,0.8285714285714285,0.725,0.0,22.0,5.0,
org.apache.tools.ant.taskdefs.Concat.ReaderFactory,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.Concat.MultiReader,119.0,9.0,15.0,6.0,1.0,7.0,0.8125,0.7222222222222222,0.0,40.0,6.0,
org.apache.tools.ant.taskdefs.Concat.ConcatResource,50.0,3.0,17.0,10.0,4.0,14.0,-0.0,0.0,0.0,13.0,1.0,
org.apache.tools.ant.taskdefs.condition.And,12.0,1.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,
org.apache.tools.ant.taskdefs.condition.AntVersion,91.0,10.0,26.0,7.0,3.0,16.0,0.6296296296296297,0.5666666666666667,0.0,34.0,3.0,
org.apache.tools.ant.taskdefs.condition.Condition,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,
org.apache.tools.ant.taskdefs.condition.ConditionBase,76.0,24.0,26.0,22.0,2.0,3.0,0.5217391304347826,0.5,8.0,23.0,2.0,
org.apache.tools.ant.taskdefs.condition.Contains,22.0,4.0,9.0,3.0,1.0,5.0,0.6666666666666666,0.5,0.0,6.0,2.0,
org.apache.tools.ant.taskdefs.condition.Equals,69.0,10.0,15.0,5.0,1.0,7.0,0.8571428571428572,0.7714285714285715,0.0,21.0,6.0,
org.apache.tools.ant.taskdefs.condition.FilesMatch,29.0,4.0,7.0,4.0,1.0,3.0,0.75,0.5625,0.0,8.0,3.0,
org.apache.tools.ant.taskdefs.condition.HasFreeSpace,39.0,6.0,13.0,6.0,1.0,7.0,0.4,0.33333333333333337,0.0,15.0,2.0,
org.apache.tools.ant.taskdefs.condition.HasMethod,103.0,11.0,32.0,11.0,2.0,21.0,0.8333333333333334,0.7575757575757576,0.0,40.0,6.0,
org.apache.tools.ant.taskdefs.condition.Http,48.0,4.0,11.0,8.0,2.0,7.0,0.8666666666666667,0.65,0.0,16.0,5.0,
org.apache.tools.ant.taskdefs.condition.IsFailure,12.0,3.0,4.0,2.0,1.0,1.0,-0.0,0.0,0.0,3.0,1.0,
org.apache.tools.ant.taskdefs.condition.IsFalse,12.0,2.0,4.0,3.0,2.0,2.0,-0.0,0.0,0.0,4.0,1.0,
org.apache.tools.ant.taskdefs.condition.IsFileSelected,30.0,4.0,12.0,6.0,4.0,8.0,0.7777777777777777,0.5833333333333333,0.0,9.0,3.0,
org.apache.tools.ant.taskdefs.condition.IsLastModified,117.0,8.0,30.0,12.0,2.0,22.0,0.7714285714285715,0.675,0.0,39.0,5.0,
org.apache.tools.ant.taskdefs.condition.IsLastModified.CompareMode,21.0,3.0,5.0,2.0,1.0,3.0,1.0,0.6666666666666667,0.0,2.0,5.0,
org.apache.tools.ant.taskdefs.condition.IsReachable,88.0,5.0,18.0,12.0,2.0,13.0,0.9666666666666667,0.7733333333333333,0.0,22.0,15.0,
org.apache.tools.ant.taskdefs.condition.IsReference,34.0,3.0,13.0,7.0,2.0,10.0,0.5,0.33333333333333337,0.0,14.0,2.0,
org.apache.tools.ant.taskdefs.condition.IsSet,12.0,2.0,5.0,4.0,2.0,3.0,-0.0,0.0,0.0,4.0,1.0,
org.apache.tools.ant.taskdefs.condition.IsSigned,82.0,5.0,27.0,9.0,3.0,22.0,0.8,0.64,0.0,20.0,5.0,
org.apache.tools.ant.taskdefs.condition.IsTrue,12.0,2.0,4.0,3.0,2.0,2.0,-0.0,0.0,0.0,4.0,1.0,
org.apache.tools.ant.taskdefs.condition.Matches,46.0,7.0,14.0,7.0,2.0,7.0,0.7999999999999999,0.6857142857142857,0.0,15.0,5.0,
org.apache.tools.ant.taskdefs.condition.Not,12.0,1.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,5.0,0.0,
org.apache.tools.ant.taskdefs.condition.Or,12.0,1.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,
org.apache.tools.ant.taskdefs.condition.Os,127.0,12.0,23.0,3.0,1.0,12.0,0.9437229437229437,0.8650793650793651,0.0,42.0,21.0,
org.apache.tools.ant.taskdefs.condition.ParserSupports,75.0,7.0,14.0,5.0,2.0,7.0,0.85,0.7285714285714286,0.0,24.0,10.0,
org.apache.tools.ant.taskdefs.condition.ResourceContains,87.0,9.0,28.0,11.0,1.0,19.0,0.775,0.6888888888888889,0.0,29.0,5.0,
org.apache.tools.ant.taskdefs.condition.ResourceExists,18.0,3.0,5.0,3.0,2.0,2.0,-0.0,0.0,0.0,7.0,1.0,
org.apache.tools.ant.taskdefs.condition.ResourcesMatch,38.0,3.0,13.0,6.0,1.0,10.0,0.5,0.33333333333333337,0.0,12.0,2.0,
org.apache.tools.ant.taskdefs.condition.Socket,35.0,3.0,7.0,6.0,2.0,4.0,0.5,0.33333333333333337,0.0,11.0,2.0,
org.apache.tools.ant.taskdefs.condition.TypeFound,31.0,4.0,12.0,6.0,2.0,8.0,0.6666666666666666,0.5,0.0,9.0,2.0,
org.apache.tools.ant.taskdefs.condition.Xor,11.0,1.0,5.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,
org.apache.tools.ant.taskdefs.ConditionTask,45.0,7.0,16.0,5.0,3.0,11.0,0.8333333333333334,0.7142857142857143,0.0,15.0,3.0,
org.apache.tools.ant.taskdefs.Copy,645.0,48.0,167.0,34.0,3.0,125.0,0.9475683890577508,0.9278273809523809,2.0,176.0,28.0,
org.apache.tools.ant.taskdefs.Copydir,83.0,7.0,32.0,8.0,4.0,25.0,0.8055555555555557,0.6904761904761905,0.0,22.0,6.0,
org.apache.tools.ant.taskdefs.Copyfile,46.0,5.0,18.0,5.0,3.0,13.0,0.75,0.6,0.0,15.0,4.0,
org.apache.tools.ant.taskdefs.CopyPath,90.0,9.0,25.0,10.0,3.0,16.0,0.9027777777777778,0.8024691358024691,0.0,26.0,9.0,
org.apache.tools.ant.taskdefs.Cvs,4.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.cvslib.ChangeLogParser,179.0,12.0,45.0,12.0,0.0,34.0,0.8434343434343435,0.7731481481481481,0.0,52.0,18.0,
org.apache.tools.ant.taskdefs.cvslib.ChangeLogTask,211.0,17.0,92.0,25.0,4.0,75.0,0.8875,0.8352941176470589,0.0,52.0,10.0,
org.apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,54.0,2.0,26.0,10.0,0.0,24.0,0.6666666666666667,0.33333333333333337,0.0,7.0,3.0,
org.apache.tools.ant.taskdefs.cvslib.CVSEntry,36.0,9.0,10.0,4.0,0.0,2.0,0.8125,0.7222222222222222,0.0,8.0,4.0,
org.apache.tools.ant.taskdefs.cvslib.CvsTagDiff,287.0,17.0,82.0,21.0,4.0,65.0,0.9177631578947368,0.8637770897832817,0.0,74.0,19.0,
org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,43.0,7.0,10.0,2.0,0.0,5.0,0.5,0.4285714285714286,0.0,10.0,3.0,
org.apache.tools.ant.taskdefs.cvslib.CvsUser,27.0,5.0,6.0,2.0,0.0,1.0,0.5,0.4,0.0,9.0,2.0,
org.apache.tools.ant.taskdefs.cvslib.CvsVersion,102.0,6.0,29.0,7.0,4.0,23.0,0.8333333333333334,0.6944444444444444,0.0,31.0,6.0,
org.apache.tools.ant.taskdefs.cvslib.RCSFile,26.0,5.0,6.0,1.0,0.0,2.0,0.6666666666666666,0.5333333333333333,0.0,5.0,3.0,
org.apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,9.0,2.0,3.0,2.0,2.0,1.0,-0.0,0.0,0.0,2.0,1.0,
org.apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,25.0,3.0,12.0,6.0,2.0,9.0,0.0,0.0,0.0,7.0,0.0,
org.apache.tools.ant.taskdefs.CVSPass,86.0,6.0,27.0,10.0,3.0,21.0,0.75,0.625,0.0,18.0,4.0,
org.apache.tools.ant.taskdefs.DefaultExcludes,47.0,5.0,16.0,6.0,3.0,11.0,0.8,0.64,0.0,12.0,5.0,
org.apache.tools.ant.taskdefs.DefBase,56.0,13.0,21.0,9.0,4.0,8.0,0.9166666666666666,0.8461538461538461,3.0,17.0,2.0,
org.apache.tools.ant.taskdefs.Definer,365.0,24.0,94.0,21.0,5.0,70.0,0.9130434782608695,0.875,2.0,108.0,14.0,
org.apache.tools.ant.taskdefs.Definer.ResourceStack,8.0,2.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,
org.apache.tools.ant.taskdefs.Definer.OnError,16.0,3.0,4.0,2.0,1.0,2.0,1.25,0.8333333333333334,0.0,2.0,5.0,
org.apache.tools.ant.taskdefs.Definer.Format,6.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,
org.apache.tools.ant.taskdefs.Delete,455.0,46.0,140.0,44.0,4.0,96.0,0.9229629629629629,0.9028985507246376,0.0,117.0,15.0,
org.apache.tools.ant.taskdefs.Delete.ReverseDirs,21.0,4.0,7.0,9.0,1.0,3.0,0.6666666666666666,0.5,0.0,4.0,4.0,
org.apache.tools.ant.taskdefs.Deltree,49.0,3.0,15.0,4.0,3.0,12.0,-0.0,0.0,0.0,18.0,1.0,
org.apache.tools.ant.taskdefs.DependSet,151.0,15.0,56.0,22.0,4.0,41.0,0.9285714285714286,0.8666666666666667,0.0,33.0,6.0,
org.apache.tools.ant.taskdefs.DependSet.NonExistent,6.0,1.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.DependSet.HideMissingBasedir,20.0,5.0,9.0,5.0,1.0,4.0,0.25,0.19999999999999996,0.0,5.0,1.0,
org.apache.tools.ant.taskdefs.DiagnosticsTask,6.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,
org.apache.tools.ant.taskdefs.Dirname,21.0,3.0,8.0,3.0,3.0,5.0,0.5,0.33333333333333337,0.0,8.0,2.0,
org.apache.tools.ant.taskdefs.Ear,62.0,7.0,24.0,8.0,6.0,17.0,0.8333333333333334,0.7142857142857143,0.0,15.0,4.0,
org.apache.tools.ant.taskdefs.Echo,54.0,9.0,21.0,11.0,3.0,12.0,0.8571428571428572,0.7619047619047619,0.0,13.0,7.0,
org.apache.tools.ant.taskdefs.Echo.EchoLevel,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.tools.ant.taskdefs.EchoXML,65.0,4.0,19.0,13.0,3.0,15.0,0.75,0.5625,0.0,12.0,4.0,
org.apache.tools.ant.taskdefs.EchoXML.NamespacePolicy,27.0,4.0,9.0,6.0,1.0,6.0,0.8333333333333334,0.625,0.0,12.0,3.0,
org.apache.tools.ant.taskdefs.email.EmailAddress,101.0,8.0,15.0,4.0,0.0,8.0,0.5714285714285714,0.5,0.0,30.0,2.0,
org.apache.tools.ant.taskdefs.email.EmailTask,303.0,34.0,104.0,21.0,3.0,70.0,0.965034965034965,0.9366515837104072,2.0,81.0,26.0,
org.apache.tools.ant.taskdefs.email.EmailTask.Encoding,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.email.Header,16.0,4.0,4.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,4.0,2.0,
org.apache.tools.ant.taskdefs.email.Mailer,92.0,24.0,25.0,7.0,0.0,1.0,0.9931350114416475,0.9517543859649122,2.0,24.0,19.0,
org.apache.tools.ant.taskdefs.email.Message,64.0,11.0,22.0,10.0,2.0,13.0,0.86,0.7818181818181819,0.0,12.0,5.0,
org.apache.tools.ant.taskdefs.email.MimeMailer,220.0,4.0,87.0,35.0,1.0,83.0,1.0,0.75,0.0,43.0,3.0,
org.apache.tools.ant.taskdefs.email.MimeMailer.StringDataSource,41.0,7.0,19.0,9.0,1.0,12.0,0.7916666666666666,0.6785714285714286,0.0,12.0,4.0,
org.apache.tools.ant.taskdefs.email.MimeMailer.SimpleAuthenticator,11.0,2.0,3.0,2.0,1.0,1.0,-0.0,0.0,0.0,2.0,2.0,
org.apache.tools.ant.taskdefs.email.PlainMailer,116.0,3.0,45.0,14.0,1.0,42.0,0.0,0.0,1.0,30.0,0.0,
org.apache.tools.ant.taskdefs.email.UUMailer,18.0,1.0,10.0,6.0,2.0,9.0,0.0,0.0,0.0,3.0,0.0,
org.apache.tools.ant.taskdefs.Exec,144.0,10.0,46.0,13.0,3.0,36.0,0.8518518518518517,0.7666666666666666,0.0,33.0,6.0,
org.apache.tools.ant.taskdefs.Exec.StreamPumper,33.0,3.0,9.0,6.0,1.0,6.0,0.5,0.33333333333333337,0.0,9.0,4.0,
org.apache.tools.ant.taskdefs.ExecTask,334.0,46.0,104.0,21.0,3.0,61.0,0.9468599033816425,0.9262759924385633,1.0,100.0,23.0,
org.apache.tools.ant.taskdefs.Execute,641.0,31.0,143.0,32.0,0.0,115.0,0.961111111111111,0.9301075268817205,0.0,113.0,18.0,
org.apache.tools.ant.taskdefs.Execute.CommandLauncher,18.0,2.0,5.0,5.0,0.0,4.0,0.0,0.0,2.0,5.0,0.0,
org.apache.tools.ant.taskdefs.Execute.Java13CommandLauncher,18.0,2.0,6.0,5.0,1.0,4.0,0.0,0.0,1.0,7.0,0.0,
org.apache.tools.ant.taskdefs.Execute.CommandLauncherProxy,10.0,2.0,3.0,4.0,1.0,1.0,-0.0,0.0,5.0,2.0,1.0,
org.apache.tools.ant.taskdefs.Execute.OS2CommandLauncher,28.0,2.0,7.0,6.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,
org.apache.tools.ant.taskdefs.Execute.WinNTCommandLauncher,26.0,2.0,6.0,6.0,2.0,4.0,0.0,0.0,0.0,6.0,0.0,
org.apache.tools.ant.taskdefs.Execute.MacCommandLauncher,17.0,2.0,6.0,5.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,
org.apache.tools.ant.taskdefs.Execute.ScriptCommandLauncher,34.0,2.0,10.0,6.0,2.0,8.0,-0.0,0.0,0.0,9.0,1.0,
org.apache.tools.ant.taskdefs.Execute.PerlScriptCommandLauncher,36.0,2.0,10.0,6.0,2.0,8.0,-0.0,0.0,0.0,9.0,1.0,
org.apache.tools.ant.taskdefs.Execute.VmsCommandLauncher,64.0,5.0,18.0,8.0,2.0,14.0,0.0,0.0,0.0,10.0,0.0,
org.apache.tools.ant.taskdefs.ExecuteJava,193.0,12.0,73.0,26.0,1.0,61.0,0.8383838383838383,0.7685185185185185,0.0,53.0,11.0,
org.apache.tools.ant.taskdefs.ExecuteOn,250.0,23.0,78.0,28.0,4.0,56.0,0.9671717171717172,0.9251207729468599,4.0,62.0,18.0,
org.apache.tools.ant.taskdefs.FileDirBoth,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,
org.apache.tools.ant.taskdefs.ExecuteStreamHandler,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,
org.apache.tools.ant.taskdefs.ExecuteWatchdog,63.0,9.0,19.0,10.0,1.0,11.0,0.725,0.6444444444444444,0.0,17.0,7.0,
org.apache.tools.ant.taskdefs.Exit,99.0,13.0,28.0,10.0,3.0,17.0,0.8166666666666668,0.7538461538461538,0.0,27.0,4.0,
org.apache.tools.ant.taskdefs.Exit.NestedCondition,9.0,1.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,
org.apache.tools.ant.taskdefs.Expand,279.0,22.0,89.0,27.0,3.0,68.0,0.9555555555555555,0.9121212121212121,1.0,75.0,15.0,
org.apache.tools.ant.taskdefs.Filter,35.0,5.0,12.0,5.0,3.0,7.0,0.6666666666666666,0.5333333333333333,0.0,9.0,3.0,
org.apache.tools.ant.taskdefs.FixCRLF,366.0,17.0,90.0,24.0,4.0,73.0,0.8863636363636364,0.8342245989304813,0.0,45.0,11.0,
org.apache.tools.ant.taskdefs.FixCRLF.OneLiner,192.0,8.0,37.0,14.0,1.0,29.0,0.9560439560439561,0.8365384615384616,0.0,37.0,13.0,
org.apache.tools.ant.taskdefs.FixCRLF.OneLiner.BufferLine,68.0,19.0,24.0,3.0,0.0,6.0,0.8333333333333334,0.7894736842105263,0.0,19.0,5.0,
org.apache.tools.ant.taskdefs.FixCRLF.AddAsisRemove,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.FixCRLF.CrLf,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.GenerateKey,209.0,13.0,39.0,12.0,3.0,26.0,0.9027777777777778,0.8333333333333334,0.0,41.0,12.0,
org.apache.tools.ant.taskdefs.GenerateKey.DnameParam,16.0,4.0,4.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,4.0,2.0,
org.apache.tools.ant.taskdefs.GenerateKey.DistinguishedName,43.0,4.0,16.0,8.0,0.0,12.0,0.3333333333333333,0.25,0.0,9.0,1.0,
org.apache.tools.ant.taskdefs.Get,449.0,18.0,98.0,27.0,3.0,82.0,0.978328173374613,0.9239766081871346,0.0,59.0,19.0,
org.apache.tools.ant.taskdefs.Get.Base64Converter,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.tools.ant.taskdefs.Get.DownloadProgress,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,
org.apache.tools.ant.taskdefs.Get.NullProgress,8.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,
org.apache.tools.ant.taskdefs.Get.VerboseProgress,21.0,4.0,7.0,2.0,1.0,3.0,0.5,0.375,0.0,5.0,2.0,
org.apache.tools.ant.taskdefs.Get.GetThread,202.0,9.0,47.0,17.0,1.0,38.0,0.7884615384615384,0.7008547008547008,0.0,57.0,13.0,
org.apache.tools.ant.taskdefs.GUnzip,37.0,3.0,19.0,9.0,4.0,16.0,1.0,0.6666666666666667,0.0,7.0,2.0,
org.apache.tools.ant.taskdefs.GZip,17.0,2.0,12.0,6.0,4.0,10.0,0.0,0.0,0.0,4.0,0.0,
org.apache.tools.ant.taskdefs.HostInfo,159.0,10.0,42.0,10.0,3.0,32.0,0.8888888888888888,0.8,0.0,47.0,16.0,
org.apache.tools.ant.taskdefs.ImportTask,150.0,11.0,59.0,16.0,3.0,48.0,0.8833333333333334,0.803030303030303,0.0,39.0,6.0,
org.apache.tools.ant.taskdefs.Input,121.0,8.0,33.0,10.0,3.0,25.0,0.8333333333333334,0.7291666666666667,0.0,16.0,6.0,
org.apache.tools.ant.taskdefs.Input.Handler,42.0,7.0,13.0,5.0,5.0,6.0,0.6666666666666666,0.5714285714285714,2.0,15.0,3.0,
org.apache.tools.ant.taskdefs.Input.HandlerType,14.0,2.0,3.0,3.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,
org.apache.tools.ant.taskdefs.Jar,673.0,37.0,185.0,47.0,5.0,149.0,0.9404761904761904,0.915057915057915,2.0,177.0,21.0,
org.apache.tools.ant.taskdefs.Jar.FilesetManifestConfig,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.Jar.StrictMode,13.0,4.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,
org.apache.tools.ant.taskdefs.Java,459.0,62.0,160.0,32.0,3.0,101.0,0.9471766848816029,0.931899641577061,0.0,149.0,18.0,
org.apache.tools.ant.taskdefs.Javac,592.0,87.0,186.0,22.0,4.0,99.0,0.9807026224641266,0.9694301785277574,1.0,167.0,47.0,
org.apache.tools.ant.taskdefs.Javac.ImplementationSpecificArgument,6.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.Javadoc,1326.0,105.0,345.0,46.0,3.0,242.0,0.9818376068376069,0.9724867724867725,0.0,276.0,36.0,
org.apache.tools.ant.taskdefs.Javadoc.DocletParam,16.0,4.0,4.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.0,4.0,2.0,
org.apache.tools.ant.taskdefs.Javadoc.ExtensionInfo,29.0,6.0,11.0,4.0,2.0,5.0,0.7,0.5833333333333333,1.0,9.0,2.0,
org.apache.tools.ant.taskdefs.Javadoc.DocletInfo,11.0,2.0,5.0,3.0,3.0,3.0,-0.0,0.0,0.0,2.0,1.0,
org.apache.tools.ant.taskdefs.Javadoc.PackageName,12.0,3.0,4.0,1.0,0.0,1.0,0.5,0.33333333333333337,0.0,3.0,1.0,
org.apache.tools.ant.taskdefs.Javadoc.SourceFile,14.0,4.0,3.0,1.0,0.0,0.0,0.3333333333333333,0.25,0.0,3.0,1.0,
org.apache.tools.ant.taskdefs.Javadoc.Html,9.0,2.0,4.0,2.0,0.0,2.0,-0.0,0.0,0.0,2.0,1.0,
org.apache.tools.ant.taskdefs.Javadoc.AccessType,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.tools.ant.taskdefs.Javadoc.ResourceCollectionContainer,9.0,2.0,4.0,3.0,0.0,2.0,-0.0,0.0,0.0,2.0,1.0,
