Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
com.google.common.cache.ForwardingLoadingCache.SimpleForwardingLoadingCache,11.0,2.0,3.0,3.0,3.0,1.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.cache.LoadingCache,12.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0,
com.google.common.cache.KeyIterator,6.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.ValueIterator,6.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.WriteThroughEntry,35.0,7.0,14.0,9.0,1.0,7.0,0.5,0.4285714285714286,0.0,10.0,2.0,
com.google.common.cache.EntryIterator,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.KeySet,17.0,4.0,8.0,7.0,2.0,4.0,0.0,0.0,3.0,4.0,0.0,
com.google.common.cache.Values,23.0,6.0,11.0,7.0,1.0,5.0,0.2,0.16666666666666663,0.0,6.0,1.0,
com.google.common.cache.EntrySet,31.0,4.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,10.0,0.0,
com.google.common.cache.LocalCache,146.0,17.0,39.0,20.0,1.0,22.0,0.9924999999999999,0.9341176470588235,0.0,26.0,25.0,
com.google.common.cache.ValueReference,13.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,
com.google.common.cache.ReferenceEntry,21.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,
com.google.common.cache.AbstractReferenceEntry,70.0,17.0,18.0,7.0,1.0,1.0,0.0,0.0,1.0,34.0,0.0,
com.google.common.cache.StrongEntry,31.0,6.0,6.0,6.0,2.0,0.0,0.8,0.6666666666666667,6.0,6.0,5.0,
com.google.common.cache.StrongAccessEntry,32.0,7.0,8.0,7.0,3.0,1.0,0.8333333333333334,0.7142857142857143,0.0,7.0,4.0,
com.google.common.cache.StrongWriteEntry,32.0,7.0,8.0,7.0,3.0,1.0,0.8333333333333334,0.7142857142857143,0.0,7.0,4.0,
com.google.common.cache.StrongAccessWriteEntry,59.0,13.0,14.0,7.0,3.0,1.0,0.9166666666666666,0.8461538461538461,0.0,13.0,8.0,
com.google.common.cache.WeakEntry,78.0,18.0,21.0,9.0,1.0,3.0,0.9019607843137255,0.8518518518518519,6.0,30.0,4.0,
com.google.common.cache.WeakAccessEntry,33.0,7.0,8.0,8.0,2.0,1.0,0.8333333333333334,0.7142857142857143,0.0,7.0,4.0,
com.google.common.cache.WeakWriteEntry,33.0,7.0,8.0,8.0,2.0,1.0,0.8333333333333334,0.7142857142857143,0.0,7.0,4.0,
com.google.common.cache.WeakAccessWriteEntry,60.0,13.0,14.0,8.0,2.0,1.0,0.9166666666666666,0.8461538461538461,0.0,13.0,8.0,
com.google.common.cache.WeakValueReference,35.0,8.0,11.0,8.0,1.0,3.0,0.7142857142857143,0.625,1.0,8.0,1.0,
com.google.common.cache.SoftValueReference,35.0,8.0,11.0,8.0,1.0,3.0,0.7142857142857143,0.625,1.0,8.0,1.0,
com.google.common.cache.StrongValueReference,37.0,9.0,9.0,7.0,1.0,0.0,0.875,0.7777777777777778,1.0,9.0,1.0,
com.google.common.cache.WeightedWeakValueReference,17.0,3.0,5.0,8.0,2.0,2.0,-0.0,0.0,0.0,3.0,1.0,
com.google.common.cache.WeightedSoftValueReference,17.0,3.0,5.0,8.0,2.0,2.0,-0.0,0.0,0.0,3.0,1.0,
com.google.common.cache.WeightedStrongValueReference,11.0,2.0,3.0,3.0,2.0,1.0,-0.0,0.0,0.0,2.0,1.0,
com.google.common.cache.Segment,1089.0,60.0,170.0,36.0,1.0,114.0,0.8631961259079903,0.8488095238095238,1.0,276.0,16.0,
com.google.common.cache.LoadingValueReference,90.0,16.0,33.0,15.0,1.0,18.0,0.7777777777777779,0.7291666666666667,0.0,25.0,4.0,
com.google.common.cache.WriteQueue,99.0,9.0,20.0,8.0,1.0,11.0,0.25,0.2222222222222222,0.0,14.0,1.0,
com.google.common.cache.AccessQueue,99.0,9.0,20.0,8.0,1.0,11.0,0.25,0.2222222222222222,0.0,14.0,1.0,
com.google.common.cache.HashIterator,88.0,9.0,21.0,10.0,1.0,12.0,0.8035714285714286,0.7142857142857143,6.0,29.0,7.0,
com.google.common.cache.AbstractCacheSet,18.0,4.0,7.0,4.0,1.0,3.0,-0.0,0.0,2.0,4.0,1.0,
com.google.common.cache.ManualSerializationProxy,95.0,6.0,22.0,17.0,2.0,17.0,0.6714285714285715,0.5595238095238095,1.0,12.0,15.0,
com.google.common.cache.LoadingSerializationProxy,36.0,8.0,17.0,11.0,3.0,9.0,0.6428571428571429,0.5625,0.0,8.0,3.0,
com.google.common.cache.LocalManualCache,74.0,15.0,31.0,15.0,1.0,18.0,0.5714285714285714,0.5333333333333333,1.0,15.0,2.0,
com.google.common.cache.LocalLoadingCache,36.0,7.0,16.0,12.0,2.0,9.0,1.1666666666666667,1.0,0.0,9.0,1.0,
com.google.common.cache.LongAddable,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,
com.google.common.cache.LongAddables,41.0,1.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,
com.google.common.cache.LongAddables.PureJavaLongAddable,14.0,3.0,6.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,
com.google.common.cache.LongAdder,82.0,15.0,25.0,10.0,2.0,10.0,1.0714285714285714,1.0,0.0,23.0,1.0,
com.google.common.cache.RemovalListener,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.cache.RemovalListeners,19.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,
com.google.common.cache.RemovalNotification,47.0,10.0,20.0,11.0,1.0,10.0,0.8055555555555556,0.725,0.0,13.0,4.0,
com.google.common.cache.Striped64,169.0,7.0,23.0,15.0,1.0,16.0,0.9444444444444445,0.8095238095238095,1.0,49.0,15.0,
com.google.common.cache.Striped64.Cell,21.0,2.0,3.0,4.0,0.0,1.0,1.8235294117647058,0.9117647058823529,1.0,2.0,8.0,
com.google.common.cache.Weigher,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
com.google.common.collect.AbstractBiMap,288.0,21.0,70.0,22.0,2.0,50.0,0.875,0.8333333333333334,3.0,26.0,10.0,
com.google.common.collect.AbstractBiMap.KeySet,31.0,6.0,14.0,7.0,3.0,8.0,0.0,0.0,0.0,8.0,0.0,
com.google.common.collect.AbstractBiMap.ValueSet,24.0,5.0,8.0,5.0,3.0,4.0,1.0,0.8,0.0,5.0,1.0,
com.google.common.collect.AbstractBiMap.EntrySet,87.0,10.0,34.0,11.0,3.0,25.0,0.7777777777777778,0.7,0.0,18.0,1.0,
com.google.common.collect.AbstractBiMap.Inverse,30.0,6.0,15.0,7.0,3.0,9.0,1.2,1.0,0.0,6.0,1.0,
com.google.common.collect.AbstractIndexedListIterator,44.0,9.0,11.0,4.0,3.0,3.0,0.5,0.4444444444444444,0.0,12.0,2.0,
com.google.common.collect.AbstractIterator,54.0,7.0,9.0,4.0,2.0,2.0,0.5,0.4285714285714286,0.0,18.0,1.0,
com.google.common.collect.AbstractListMultimap,38.0,9.0,17.0,10.0,3.0,8.0,1.125,1.0,2.0,9.0,1.0,
com.google.common.collect.AbstractMapBasedMultimap,1111.0,25.0,194.0,42.0,2.0,170.0,0.7777777777777778,0.7466666666666666,5.0,64.0,5.0,
com.google.common.collect.AbstractMapBasedMultimap.WrappedCollection,199.0,20.0,50.0,12.0,1.0,30.0,0.6710526315789473,0.6375,3.0,45.0,3.0,
com.google.common.collect.AbstractMapBasedMultimap.WrappedCollection.WrappedIterator,36.0,7.0,13.0,5.0,1.0,7.0,0.5833333333333334,0.5,1.0,8.0,2.0,
com.google.common.collect.AbstractMapBasedMultimap.WrappedSet,20.0,2.0,8.0,8.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.WrappedSortedSet,47.0,8.0,13.0,6.0,2.0,5.0,0.0,0.0,1.0,8.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.WrappedNavigableSet,61.0,14.0,20.0,8.0,3.0,6.0,0.0,0.0,0.0,14.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.WrappedList,119.0,12.0,29.0,11.0,2.0,18.0,0.0,0.0,1.0,17.0,0.0,
com.google.common.collect.AbstractMapBasedMultimap.WrappedList.WrappedListIterator,38.0,9.0,14.0,5.0,2.0,6.0,0.0,0.0,0.0,9.0,0.0,
