Class,LOC,NOM,RFC,CBO,DIT,MPC,LCOM5,LCOM2,NOC,CYCLO,DAC
org.apache.commons.lang.builder.ToStringBuilderTest.SimpleReflectionStaticFieldsFixture,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,
org.apache.commons.lang.builder.ToStringBuilderTest.InheritedReflectionStaticFieldsFixture,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,
org.apache.commons.lang.builder.ToStringBuilderTest.MultiLineTestObject,6.0,1.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,
org.apache.commons.lang.builder.ToStringStyleTest,72.0,13.0,40.0,3.0,1.0,27.0,0.0,0.0,0.0,13.0,0.0,
org.apache.commons.lang.builder.ToStringStyleTest.ToStringStyleImpl,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.builder.ToStringStyleTest.Person,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
org.apache.commons.lang.CharEncodingTest,49.0,7.0,15.0,2.0,1.0,8.0,0.0,0.0,0.0,13.0,0.0,
org.apache.commons.lang.CharRangeTest,383.0,29.0,89.0,5.0,1.0,60.0,0.0,0.0,0.0,34.0,0.0,
org.apache.commons.lang.CharSetTest,347.0,15.0,53.0,3.0,1.0,38.0,0.0,0.0,0.0,15.0,0.0,
org.apache.commons.lang.CharSetUtilsTest,181.0,13.0,29.0,3.0,1.0,16.0,0.0,0.0,0.0,17.0,0.0,
org.apache.commons.lang.CharUtilsPerfRun,91.0,7.0,19.0,7.0,0.0,12.0,0.9166666666666666,0.7857142857142857,0.0,13.0,4.0,
org.apache.commons.lang.CharUtilsTest,267.0,24.0,56.0,6.0,1.0,32.0,0.8260869565217391,0.7916666666666666,0.0,59.0,3.0,
org.apache.commons.lang.ClassUtilsTest,621.0,48.0,104.0,14.0,1.0,56.0,0.0,0.0,0.0,56.0,0.0,
org.apache.commons.lang.ClassUtilsTest.Inner,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.Inner.DeeplyNested,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.IA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.IB,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.IC,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.ID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.IE,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.IF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.CX,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.ClassUtilsTest.CY,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.EntitiesPerformanceTest,147.0,32.0,52.0,12.0,1.0,20.0,0.9161290322580645,0.8875,0.0,45.0,10.0,
org.apache.commons.lang.EntitiesTest,141.0,18.0,48.0,9.0,1.0,30.0,0.8235294117647058,0.7777777777777778,0.0,18.0,1.0,
org.apache.commons.lang.null.Broken1Enum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.null.Broken1OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,4.0,7.0,0.0,
org.apache.commons.lang.null.Broken1OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken1OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken2Enum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.null.Broken2OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,4.0,7.0,0.0,
org.apache.commons.lang.null.Broken2OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken2OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken3Enum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.null.Broken3OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,4.0,7.0,0.0,
org.apache.commons.lang.null.Broken3OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken3OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken4OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,4.0,7.0,0.0,
org.apache.commons.lang.null.Broken4OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken4OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken5OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,4.0,7.0,0.0,
org.apache.commons.lang.null.Broken5OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.Broken5OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.null.DummyEnum,5.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.null.EnumTest,414.0,46.0,142.0,18.0,1.0,97.0,1.0,0.9782608695652174,0.0,66.0,1.0,
org.apache.commons.lang.null.EnumUtilsTest,107.0,13.0,35.0,6.0,1.0,22.0,0.0,0.0,0.0,23.0,0.0,
org.apache.commons.lang.null.Extended1Enum,19.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,2.0,5.0,0.0,
org.apache.commons.lang.null.Extended2Enum,18.0,5.0,6.0,5.0,3.0,1.0,1.25,1.0,2.0,5.0,1.0,
org.apache.commons.lang.null.Extended3Enum,18.0,5.0,10.0,5.0,4.0,5.0,1.25,1.0,0.0,5.0,1.0,
org.apache.commons.lang.null.Nest,25.0,1.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.null.Nest.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.null.NestBroken,25.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,
org.apache.commons.lang.null.NestBroken.ColorEnum,17.0,5.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,
org.apache.commons.lang.null.NestLinked,28.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,
org.apache.commons.lang.null.NestLinked.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,
org.apache.commons.lang.null.NestReferenced,28.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,
org.apache.commons.lang.null.NestReferenced.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.null.OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,4.0,7.0,0.0,
org.apache.commons.lang.null.OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.null.ValuedColorEnum,23.0,6.0,6.0,6.0,3.0,1.0,1.2,1.0,0.0,6.0,0.0,
org.apache.commons.lang.null.ValuedEnumTest,76.0,13.0,40.0,4.0,1.0,27.0,0.0,0.0,0.0,13.0,0.0,
org.apache.commons.lang.enums.Broken1Enum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.Broken1OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,0.0,7.0,0.0,
org.apache.commons.lang.enums.Broken1OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken1OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken2Enum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.Broken2OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,0.0,7.0,0.0,
org.apache.commons.lang.enums.Broken2OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken2OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken3Enum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.Broken3OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,0.0,7.0,0.0,
org.apache.commons.lang.enums.Broken3OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken3OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken4OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,0.0,7.0,0.0,
org.apache.commons.lang.enums.Broken4OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken4OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken5OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,0.0,7.0,0.0,
org.apache.commons.lang.enums.Broken5OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.Broken5OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.DummyEnum,5.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.enums.EnumEqualsTest,94.0,6.0,25.0,6.0,1.0,19.0,0.0,0.0,0.0,14.0,0.0,
org.apache.commons.lang.enums.EnumEqualsTest.CarColorEnum,10.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,
org.apache.commons.lang.enums.EnumEqualsTest.TrafficlightColorEnum,8.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,
org.apache.commons.lang.enums.EnumEqualsTest.TotallyUnrelatedClass,9.0,2.0,2.0,1.0,0.0,0.0,-0.0,0.0,0.0,2.0,1.0,
org.apache.commons.lang.enums.EnumTest,414.0,46.0,142.0,18.0,1.0,97.0,1.0,0.9782608695652174,0.0,66.0,1.0,
org.apache.commons.lang.enums.EnumUtilsLang76Test,19.0,2.0,7.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.EnumUtilsLang76Test.TestEnum,9.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.apache.commons.lang.enums.EnumUtilsTest,107.0,13.0,35.0,6.0,1.0,22.0,0.0,0.0,0.0,23.0,0.0,
org.apache.commons.lang.enums.Extended1Enum,19.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.Extended2Enum,18.0,5.0,6.0,5.0,3.0,1.0,1.25,1.0,0.0,5.0,1.0,
org.apache.commons.lang.enums.Extended3Enum,18.0,5.0,10.0,5.0,4.0,5.0,1.25,1.0,0.0,5.0,1.0,
org.apache.commons.lang.enums.Nest,25.0,1.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.enums.Nest.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.NestBroken,25.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,
org.apache.commons.lang.enums.NestBroken.ColorEnum,17.0,5.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.NestLinked,28.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,
org.apache.commons.lang.enums.NestLinked.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.NestReferenced,28.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,
org.apache.commons.lang.enums.NestReferenced.ColorEnum,20.0,5.0,6.0,5.0,2.0,1.0,1.25,1.0,0.0,5.0,0.0,
org.apache.commons.lang.enums.OperationEnum,39.0,7.0,8.0,7.0,2.0,1.0,1.1666666666666667,1.0,0.0,7.0,0.0,
org.apache.commons.lang.enums.OperationEnum.PlusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.OperationEnum.MinusOperation,8.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.enums.ValuedColorEnum,23.0,6.0,6.0,6.0,3.0,1.0,1.2,1.0,0.0,6.0,0.0,
org.apache.commons.lang.enums.ValuedEnumTest,165.0,21.0,60.0,10.0,1.0,39.0,0.0,0.0,0.0,29.0,0.0,
org.apache.commons.lang.enums.ValuedEnumTest.TotallyUnrelatedClass,9.0,2.0,2.0,1.0,0.0,0.0,-0.0,0.0,0.0,2.0,1.0,
org.apache.commons.lang.enums.ValuedLanguageEnum,23.0,6.0,6.0,6.0,3.0,1.0,1.2,1.0,0.0,6.0,0.0,
org.apache.commons.lang.exception.AbstractNestableTest,405.0,33.0,79.0,8.0,1.0,55.0,0.0,0.0,3.0,48.0,0.0,
org.apache.commons.lang.exception.ExceptionUtilsTest,422.0,41.0,103.0,21.0,1.0,63.0,0.725,0.7073170731707317,0.0,60.0,6.0,
org.apache.commons.lang.exception.ExceptionUtilsTest.ExceptionWithCause,17.0,4.0,4.0,2.0,1.0,1.0,-0.0,0.0,0.0,3.0,1.0,
org.apache.commons.lang.exception.ExceptionUtilsTest.ExceptionWithoutCause,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.exception.NestableDelegateTest,466.0,20.0,68.0,17.0,1.0,48.0,0.9649122807017543,0.9166666666666666,0.0,45.0,3.0,
org.apache.commons.lang.exception.NestableDelegateTester1,65.0,13.0,12.0,5.0,1.0,3.0,0.8333333333333334,0.7692307692307692,0.0,13.0,1.0,
org.apache.commons.lang.exception.NestableDelegateTester2,65.0,13.0,12.0,5.0,1.0,3.0,0.8333333333333334,0.7692307692307692,0.0,13.0,1.0,
org.apache.commons.lang.exception.ThrowableNestable,54.0,11.0,10.0,5.0,1.0,1.0,0.8,0.7272727272727273,0.0,13.0,1.0,
org.apache.commons.lang.exception.ThrowableNestedNestable,60.0,12.0,13.0,5.0,1.0,3.0,0.45454545454545453,0.41666666666666663,0.0,14.0,1.0,
org.apache.commons.lang.exception.NonThrowableNestable,50.0,12.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,
org.apache.commons.lang.exception.NestableErrorTest,80.0,20.0,16.0,8.0,2.0,5.0,0.0,0.0,0.0,20.0,0.0,
org.apache.commons.lang.exception.NestableErrorTester1,19.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.exception.NestableErrorTester2,19.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.exception.NestableExceptionTest,158.0,22.0,45.0,15.0,2.0,32.0,0.0,0.0,0.0,28.0,0.0,
org.apache.commons.lang.exception.NestableExceptionTester1,19.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.exception.NestableExceptionTester2,19.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.exception.NestableRuntimeExceptionTest,110.0,21.0,26.0,11.0,2.0,14.0,0.0,0.0,0.0,24.0,0.0,
org.apache.commons.lang.exception.NestableRuntimeExceptionTester1,19.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.exception.NestableRuntimeExceptionTester2,19.0,4.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.IllegalClassExceptionTest,57.0,14.0,19.0,4.0,1.0,5.0,0.0,0.0,0.0,14.0,0.0,
org.apache.commons.lang.IncompleteArgumentExceptionTest,46.0,7.0,11.0,3.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,
org.apache.commons.lang.IntHashMapTest,93.0,8.0,23.0,1.0,1.0,15.0,0.0,0.0,0.0,13.0,0.0,
org.apache.commons.lang.LocaleUtilsTest,301.0,21.0,54.0,10.0,1.0,35.0,0.9214285714285714,0.8775510204081632,0.0,47.0,7.0,
org.apache.commons.lang.math.AbstractRangeTest,268.0,15.0,41.0,12.0,1.0,27.0,0.6726190476190477,0.6277777777777778,5.0,14.0,24.0,
org.apache.commons.lang.math.AbstractRangeTest.InnerNumber,14.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,
org.apache.commons.lang.math.DoubleRangeTest,108.0,10.0,23.0,7.0,2.0,14.0,0.0,0.0,0.0,18.0,0.0,
org.apache.commons.lang.math.FloatRangeTest,108.0,10.0,23.0,7.0,2.0,14.0,0.0,0.0,0.0,18.0,0.0,
org.apache.commons.lang.math.FractionTest,1010.0,26.0,102.0,5.0,1.0,76.0,1.0,0.9615384615384616,0.0,105.0,1.0,
org.apache.commons.lang.math.IEEE754rUtilsTest,59.0,3.0,11.0,3.0,1.0,8.0,0.0,0.0,0.0,11.0,0.0,
org.apache.commons.lang.math.IntRangeTest,105.0,11.0,25.0,9.0,2.0,15.0,0.0,0.0,0.0,15.0,0.0,
org.apache.commons.lang.math.LongRangeTest,97.0,11.0,24.0,8.0,2.0,14.0,0.0,0.0,0.0,15.0,0.0,
org.apache.commons.lang.math.NumberRangeTest,89.0,12.0,25.0,10.0,2.0,15.0,0.0,0.0,0.0,14.0,0.0,
org.apache.commons.lang.math.NumberUtilsTest,998.0,61.0,125.0,17.0,1.0,64.0,0.0,0.0,0.0,96.0,0.0,
org.apache.commons.lang.math.RandomUtilsFreqTest,106.0,6.0,12.0,5.0,1.0,6.0,0.0,0.0,0.0,18.0,0.0,
org.apache.commons.lang.math.RandomUtilsTest,206.0,20.0,37.0,7.0,1.0,17.0,0.0,0.0,0.0,53.0,0.0,
org.apache.commons.lang.math.RangeTest,64.0,6.0,25.0,6.0,1.0,19.0,0.0,0.0,0.0,6.0,0.0,
org.apache.commons.lang.math.RangeTest.RangeTestFixture,21.0,4.0,7.0,4.0,1.0,3.0,0.3333333333333333,0.25,0.0,6.0,2.0,
org.apache.commons.lang.mutable.MutableBooleanTest,97.0,7.0,30.0,5.0,1.0,23.0,0.0,0.0,0.0,13.0,0.0,
org.apache.commons.lang.mutable.MutableByteTest,130.0,15.0,45.0,10.0,1.0,30.0,0.0,0.0,0.0,21.0,0.0,
org.apache.commons.lang.mutable.MutableDoubleTest,138.0,16.0,47.0,9.0,1.0,31.0,0.0,0.0,0.0,22.0,0.0,
org.apache.commons.lang.mutable.MutableFloatTest,138.0,16.0,47.0,9.0,1.0,31.0,0.0,0.0,0.0,22.0,0.0,
org.apache.commons.lang.mutable.MutableIntTest,133.0,16.0,46.0,11.0,1.0,31.0,0.0,0.0,0.0,21.0,0.0,
org.apache.commons.lang.mutable.MutableLongTest,134.0,15.0,44.0,9.0,1.0,29.0,0.0,0.0,0.0,21.0,0.0,
org.apache.commons.lang.mutable.MutableObjectTest,55.0,6.0,26.0,7.0,1.0,20.0,0.0,0.0,0.0,6.0,0.0,
org.apache.commons.lang.mutable.MutableShortTest,130.0,15.0,44.0,9.0,1.0,29.0,0.0,0.0,0.0,21.0,0.0,
org.apache.commons.lang.NotImplementedExceptionTest,135.0,18.0,48.0,10.0,1.0,30.0,0.0,0.0,0.0,19.0,0.0,
org.apache.commons.lang.NullArgumentExceptionTest,17.0,4.0,8.0,3.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,
org.apache.commons.lang.NumberRangeTest,165.0,19.0,43.0,6.0,1.0,24.0,0.7962962962962963,0.7543859649122807,0.0,22.0,9.0,
org.apache.commons.lang.NumberUtilsTest,434.0,22.0,48.0,10.0,1.0,26.0,0.0,0.0,0.0,32.0,0.0,
org.apache.commons.lang.ObjectUtilsTest,186.0,22.0,68.0,10.0,1.0,46.0,0.8333333333333334,0.7954545454545454,0.0,26.0,2.0,
org.apache.commons.lang.ObjectUtilsTest.CloneableString,9.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,
org.apache.commons.lang.ObjectUtilsTest.UncloneableString,6.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,
org.apache.commons.lang.RandomStringUtilsTest,227.0,11.0,48.0,12.0,1.0,37.0,0.0,0.0,0.0,55.0,0.0,
org.apache.commons.lang.reflect.ConstructorUtilsTest,166.0,11.0,32.0,9.0,1.0,21.0,0.8,0.7272727272727273,0.0,15.0,1.0,
org.apache.commons.lang.reflect.ConstructorUtilsTest.TestBean,24.0,7.0,2.0,5.0,0.0,0.0,-0.0,0.0,0.0,2.0,1.0,
org.apache.commons.lang.reflect.ConstructorUtilsTest.PrivateClass,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
org.apache.commons.lang.reflect.FieldUtilsTest,754.0,30.0,61.0,7.0,1.0,31.0,0.8241379310344827,0.7966666666666666,0.0,108.0,10.0,
org.apache.commons.lang.reflect.MethodUtilsTest,275.0,15.0,42.0,13.0,1.0,27.0,0.8571428571428571,0.8,0.0,24.0,2.0,
org.apache.commons.lang.reflect.MethodUtilsTest.TestBean,38.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,
org.apache.commons.lang.reflect.MethodUtilsTest.TestMutable,7.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.reflect.MethodUtilsTest.InheritanceBean,8.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.reflect.MethodUtilsTest.ChildInterface,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.reflect.MethodUtilsTest.GrandParentObject,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.reflect.MethodUtilsTest.ParentObject,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
org.apache.commons.lang.reflect.MethodUtilsTest.ChildObject,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.reflect.testbed.Ambig,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.reflect.testbed.Bar,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
org.apache.commons.lang.reflect.testbed.Foo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,
org.apache.commons.lang.reflect.testbed.Parent,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,
org.apache.commons.lang.reflect.testbed.PrivatelyShadowedChild,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,
org.apache.commons.lang.reflect.testbed.PublicChild,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,
org.apache.commons.lang.reflect.testbed.PubliclyShadowedChild,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,
org.apache.commons.lang.reflect.testbed.StaticContainer,25.0,4.0,4.0,1.0,0.0,0.0,1.0416666666666667,0.78125,1.0,4.0,8.0,
org.apache.commons.lang.reflect.testbed.StaticContainerChild,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
org.apache.commons.lang.SerializationUtilsTest,270.0,25.0,62.0,17.0,1.0,37.0,0.8666666666666667,0.832,0.0,41.0,5.0,
org.apache.commons.lang.ClassNotFoundSerialization,6.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,
org.apache.commons.lang.StringEscapeUtilsTest,301.0,25.0,51.0,5.0,1.0,28.0,0.9791666666666666,0.94,0.0,45.0,2.0,
org.apache.commons.lang.StringUtilsEqualsIndexOfTest,663.0,47.0,80.0,3.0,1.0,33.0,0.9103260869565217,0.8909574468085106,0.0,50.0,8.0,
org.apache.commons.lang.StringUtilsIsTest,127.0,9.0,19.0,1.0,1.0,10.0,0.0,0.0,0.0,9.0,0.0,
org.apache.commons.lang.StringUtilsStartsEndsWithTest,87.0,6.0,14.0,1.0,1.0,8.0,0.4,0.33333333333333337,0.0,6.0,6.0,
org.apache.commons.lang.StringUtilsSubstringTest,248.0,16.0,32.0,1.0,1.0,16.0,0.92,0.8625,0.0,16.0,5.0,
org.apache.commons.lang.StringUtilsTest,1549.0,82.0,173.0,6.0,1.0,91.0,0.9670781893004115,0.9552845528455285,0.0,124.0,18.0,
org.apache.commons.lang.StringUtilsTrimEmptyTest,198.0,17.0,33.0,3.0,1.0,16.0,0.75,0.7058823529411764,0.0,21.0,1.0,
org.apache.commons.lang.SystemUtilsTest,352.0,16.0,47.0,7.0,1.0,31.0,0.0,0.0,0.0,47.0,0.0,
